Company_Type,Tiker_name,Company_name,Market_cap,Current_Price,High,Low,P_E,Book_Value,Dividend_Yield,ROCE,ROE,Face_Value,Sales_growth,Up_from_52w_low,Industry_PE,No_Eq_Shares,Sales_growth_3Years,Down_from_52w_high,RSI,EPS_latest_quarter,From_52w_high,Debt_to_equity,Company_link
Realty companies,531574,Shree Precoated,6.78,4.48,5.25,2.6,,-151.0,,,,10.0,710.0,72.3,30.6,1.51,-14.9,14.7,48.7,-10.6,0.85,,https://www.screener.in/company/531574/
Realty companies,526813,Vas Infra.,6.0,12.0,15.7,9.21,,27.1,,-1.11,-0.67,10.0,494.0,30.2,30.6,0.5,67.1,23.8,60.3,0.04,0.76,0.0,https://www.screener.in/company/526813/consolidated/
Realty companies,531578,Raghunath Intl.,5.51,4.52,6.14,3.3,,3.51,,3.44,2.16,5.0,280.0,37.0,30.6,1.22,8.21,26.4,48.7,-6.52,0.74,0.09,https://www.screener.in/company/531578/
Realty companies,524031,KMF Builders,5.16,9.39,12.2,4.66,172.0,12.7,,-0.12,-0.14,10.0,-46.3,102.0,30.6,0.55,-11.0,23.1,47.6,0.04,0.77,0.34,https://www.screener.in/company/524031/
Realty companies,507917,Patidar Buildcon,4.76,25.4,27.6,21.0,476.0,33.7,,1.83,0.63,10.0,-29.6,20.7,30.6,0.19,28.9,8.32,56.8,-0.27,0.92,0.1,https://www.screener.in/company/507917/
Realty companies,526839,East Buildtech,4.18,11.7,13.6,5.29,,10.8,,-1.75,-9.85,10.0,-20.9,121.0,30.6,0.36,-25.7,14.0,61.7,0.0,0.86,4.67,https://www.screener.in/company/526839/
Realty companies,539096,Shelter Infra,4.06,11.6,13.0,7.14,4.23,-55.1,,33.8,,10.0,1220.0,62.3,30.6,0.35,-72.4,10.8,63.6,3.86,0.89,,https://www.screener.in/company/539096/
Realty companies,526115,Aananda Lakshmi,4.03,4.89,5.6,2.36,,-3.06,,,,10.0,,107.0,30.6,0.82,,12.7,69.7,-0.18,0.87,,https://www.screener.in/company/526115/
Realty companies,508860,Manor Estates,3.52,1.0,1.0,0.58,117.0,3.15,,0.0,-0.72,2.0,,72.4,30.6,3.52,,0.0,69.3,0.01,1.0,1.03,https://www.screener.in/company/508860/
Realty companies,502850,Diamant Infra.,2.5,12.5,12.5,11.9,,-341.0,,-35.9,,10.0,,4.95,30.6,0.2,,0.0,35.8,-5.5,1.0,,https://www.screener.in/company/502850/
Realty companies,530141,Gaekwar Mills,2.34,7.79,7.79,5.32,13.8,12.8,,-3.75,-4.02,10.0,133.0,46.4,30.6,0.3,-56.0,0.0,74.6,0.77,1.0,0.0,https://www.screener.in/company/530141/
Realty companies,539770,Gyan Developers,1.5,4.93,5.09,3.1,,16.0,,0.0,0.0,10.0,-75.0,59.0,30.6,0.3,-37.0,3.14,67.2,-0.03,0.97,0.88,https://www.screener.in/company/539770/
Realty companies,RELIANCE,Darjeeling Ropew,1748895.0,2585.0,2632.0,2000.0,25.6,1110.0,,9.14,8.94,10.0,3.42,29.3,5.46,677.0,13.7,1.79,70.5,25.7,0.98,0.42,https://www.screener.in/company/RELIANCE/consolidated/
Refineries companies,IOC,Reliance Industr,183364.0,130.0,134.0,75.8,4.75,118.0,,8.09,7.17,10.0,1.89,71.4,5.46,1412.0,20.3,3.06,68.0,9.29,0.97,0.69,https://www.screener.in/company/IOC/consolidated/
Refineries companies,BPCL,I O C L,97757.0,451.0,482.0,314.0,3.37,327.0,,6.86,6.34,10.0,4.19,43.5,5.46,217.0,18.5,6.6,56.8,38.0,0.93,0.79,https://www.screener.in/company/BPCL/consolidated/
Refineries companies,HINDPETRO,B P C L,56586.0,399.0,436.0,212.0,3.4,318.0,,-8.08,-18.9,10.0,1.99,88.5,5.46,142.0,17.9,8.59,63.4,41.1,0.91,1.29,https://www.screener.in/company/HINDPETRO/consolidated/
Refineries companies,MRPL,H P C L,23336.0,133.0,136.0,49.2,6.16,67.9,,20.1,31.1,10.0,-9.57,171.0,5.46,175.0,28.8,2.1,65.4,6.04,0.98,1.19,https://www.screener.in/company/MRPL/
Refineries companies,CHENNPETRO,M R P L,10364.0,696.0,741.0,206.0,3.59,512.0,,45.5,77.9,10.0,-5.32,238.0,5.46,14.9,27.3,6.12,60.0,80.0,0.94,0.45,https://www.screener.in/company/CHENNPETRO/
Refineries companies,GANDHAR,C P C L,2671.0,273.0,345.0,269.0,14.0,,,37.3,30.0,2.0,15.1,1.36,5.46,9.79,17.7,20.8,35.5,4.91,0.79,0.48,https://www.screener.in/company/GANDHAR/consolidated/
Refineries companies,543805,Gandhar Oil Ref.,136.0,64.8,85.0,35.0,29.1,21.8,,21.7,18.0,10.0,390.0,85.2,5.46,2.1,,23.7,41.5,1.24,0.76,0.19,https://www.screener.in/company/543805/
Refineries companies,RHIM,Resgen,16629.0,805.0,893.0,576.0,85.2,198.0,,14.6,16.0,1.0,15.0,39.8,38.4,20.6,21.6,9.84,64.7,3.08,0.9,0.02,https://www.screener.in/company/RHIM/
Refractories companies,VESUVIUS,RHI Magnesita,7291.0,3591.0,3971.0,1500.0,39.7,530.0,,16.7,12.3,10.0,22.5,139.0,38.4,2.03,14.8,9.56,46.5,29.7,0.9,0.0,https://www.screener.in/company/VESUVIUS/
Refractories companies,IFGLEXPOR,Vesuvius India,2881.0,799.0,936.0,197.0,25.5,290.0,,10.1,8.22,10.0,13.5,306.0,38.4,3.6,14.8,14.6,51.6,10.5,0.85,0.18,https://www.screener.in/company/IFGLEXPOR/consolidated/
Refractories companies,523160,IFGL Refractori.,891.0,1591.0,1779.0,833.0,37.1,245.0,,17.8,12.9,5.0,1.49,91.1,38.4,0.56,6.34,10.6,50.7,14.8,0.89,0.01,https://www.screener.in/company/523160/
Refractories companies,531168,Morganite Crucib,193.0,642.0,642.0,13.5,54.1,95.6,,19.7,16.9,10.0,11.8,4657.0,38.4,0.3,18.4,0.0,100.0,3.26,1.0,0.13,https://www.screener.in/company/531168/
Refractories companies,502294,Associated Cera.,94.4,46.4,57.3,29.6,,0.14,,-4.36,-123.0,10.0,-25.5,56.6,38.4,2.04,-11.5,19.1,65.7,-0.08,0.81,49.0,https://www.screener.in/company/502294/
Refractories companies,502250,Nilachal Refract,19.4,277.0,571.0,201.0,23.4,133.0,,9.52,7.64,10.0,,38.1,38.4,0.07,,51.4,68.6,-0.43,0.49,0.0,https://www.screener.in/company/502250/
Refractories companies,SPRL,Lerthai Finance,17.0,95.0,102.0,80.0,13.9,54.2,,9.01,7.18,10.0,-16.0,18.8,38.4,0.18,9.1,6.86,52.4,4.19,0.93,0.54,https://www.screener.in/company/SPRL/
Refractories companies,502271,SP Refractories,10.2,21.7,21.7,6.63,1.43,-24.0,,14.7,,10.0,9.19,228.0,38.4,0.47,7.0,0.0,94.4,9.65,1.0,,https://www.screener.in/company/502271/
Refractories companies,DMART,Raasi Refractor,265672.0,4083.0,4206.0,3292.0,114.0,268.0,,20.1,16.0,10.0,20.6,24.0,68.8,65.1,19.9,2.93,63.2,9.58,0.97,0.04,https://www.screener.in/company/DMART/consolidated/
Retail companies,TRENT,Avenue Super.,108600.0,3055.0,3061.0,1155.0,182.0,82.0,,11.5,11.9,1.0,53.4,164.0,68.8,35.6,33.2,0.21,81.5,6.6,1.0,1.66,https://www.screener.in/company/TRENT/consolidated/
Retail companies,MANYAVAR,Trent,30789.0,1268.0,1488.0,1058.0,77.0,54.7,,39.2,34.0,1.0,4.8,19.8,68.8,24.3,14.0,14.8,36.9,2.01,0.85,0.27,https://www.screener.in/company/MANYAVAR/consolidated/
Retail companies,ABFRL,Vedant Fashions,21232.0,224.0,291.0,184.0,,31.0,,5.03,-2.2,10.0,14.9,21.3,280.0,94.9,12.2,23.1,48.1,-1.89,0.77,3.46,https://www.screener.in/company/ABFRL/consolidated/
Retail companies,MEDPLUS,Aditya Bir. Fas.,8960.0,751.0,978.0,598.0,154.0,128.0,,5.47,3.26,2.0,28.0,25.6,68.8,11.9,16.7,23.2,46.2,1.22,0.77,0.63,https://www.screener.in/company/MEDPLUS/consolidated/
Retail companies,EMIL,Medplus Health,7864.0,204.0,236.0,61.4,50.5,33.3,,12.0,13.8,10.0,13.2,233.0,68.8,38.5,19.7,13.4,52.7,0.97,0.87,0.86,https://www.screener.in/company/EMIL/consolidated/
Retail companies,SHOPERSTOP,Electronics Mart,7596.0,691.0,890.0,574.0,77.2,21.6,,15.3,80.7,5.0,12.7,20.4,280.0,11.0,5.11,22.3,53.0,0.25,0.78,10.5,https://www.screener.in/company/SHOPERSTOP/consolidated/
Retail companies,REDTAPE,Shoppers Stop,6495.0,470.0,575.0,411.0,45.7,40.1,,44.8,35.0,2.0,384.0,14.5,68.8,13.8,,18.3,48.7,2.01,0.82,0.85,https://www.screener.in/company/REDTAPE/consolidated/
Retail companies,ETHOSLTD,Redtape,4877.0,2089.0,2180.0,915.0,69.6,286.0,,17.4,13.8,10.0,27.8,128.0,68.8,2.33,20.1,4.18,71.0,7.9,0.96,0.21,https://www.screener.in/company/ETHOSLTD/
Retail companies,KALAMANDIR,Ethos Ltd,4218.0,275.0,312.0,220.0,43.2,65.0,,23.6,28.0,2.0,19.7,25.0,68.8,15.3,4.76,11.9,47.5,1.52,0.88,0.52,https://www.screener.in/company/KALAMANDIR/
Retail companies,VMART,Sai Silks,3965.0,2005.0,3110.0,1591.0,,386.0,,5.17,-1.18,10.0,15.8,26.0,68.8,1.98,14.0,35.5,63.6,-32.4,0.64,1.86,https://www.screener.in/company/VMART/
Retail companies,CARTRADE,V-Mart Retail,3344.0,714.0,900.0,340.0,72.8,433.0,,2.38,1.66,10.0,21.1,110.0,72.8,4.69,9.16,20.7,41.0,2.17,0.79,0.0,https://www.screener.in/company/CARTRADE/
Retail companies,MUFTI,Cartrade Tech,1874.0,292.0,325.0,262.0,24.1,,,28.2,30.1,2.0,46.0,11.4,68.8,6.43,3.45,10.2,,,0.9,0.68,https://www.screener.in/company/MUFTI/
Retail companies,V2RETAIL,Credo Brands,1039.0,300.0,322.0,67.0,483.0,71.6,,3.77,-5.1,10.0,15.6,348.0,280.0,3.46,6.16,6.68,78.3,-1.65,0.93,1.8,https://www.screener.in/company/V2RETAIL/consolidated/
Retail companies,SPENCERS,V2 Retail,971.0,108.0,125.0,51.4,,-31.7,,-8.23,,5.0,-4.5,109.0,68.8,9.01,-2.48,13.8,59.3,-7.78,0.86,,https://www.screener.in/company/SPENCERS/consolidated/
Retail companies,BCONCEPTS,Spencer's Retail,808.0,764.0,850.0,186.0,68.8,48.6,,32.0,42.7,10.0,65.3,309.0,68.8,1.06,31.8,10.2,59.9,3.51,0.9,0.8,https://www.screener.in/company/BCONCEPTS/
Retail companies,OSIAHYPER,Brand Concepts,589.0,49.8,60.0,19.9,46.8,13.9,,17.5,9.48,1.0,24.2,150.0,68.8,11.8,29.0,16.9,46.0,0.41,0.83,0.72,https://www.screener.in/company/OSIAHYPER/
Retail companies,PRAXIS,Osia Hyper Reta.,354.0,28.4,37.3,11.0,,0.72,,-17.4,,5.0,-35.8,157.0,68.8,12.5,-18.1,24.1,32.9,-1.1,0.76,18.2,https://www.screener.in/company/PRAXIS/
Retail companies,543746,Praxis Home,228.0,800.0,1000.0,195.0,47.6,196.0,,10.9,8.01,10.0,38.3,310.0,68.8,0.29,12.4,20.0,54.6,9.12,0.8,1.65,https://www.screener.in/company/543746/
Retail companies,FRETAIL,Eastern Logica,203.0,3.75,4.29,2.0,,-20.6,,-13.7,-134.0,2.0,-1.87,87.5,68.8,54.2,-30.3,12.6,78.9,-19.9,0.87,,https://www.screener.in/company/FRETAIL/
Retail companies,ONDOOR,Future Retail,113.0,200.0,225.0,166.0,1882.0,,,1.37,,10.0,4.05,20.5,68.8,0.56,15.5,11.2,53.9,1.61,0.89,0.01,https://www.screener.in/company/ONDOOR/
Retail companies,MAGSON,On Door Concepts,98.0,125.0,143.0,74.6,38.9,29.3,,36.8,33.6,10.0,13.1,67.2,68.8,0.79,,12.7,51.1,1.15,0.87,0.06,https://www.screener.in/company/MAGSON/consolidated/
Retail companies,ARCHIES,Magson Retail,96.6,28.6,31.7,15.6,38.0,31.7,,1.4,-1.54,2.0,-10.6,82.8,68.8,3.38,-14.9,9.86,55.8,0.33,0.9,0.54,https://www.screener.in/company/ARCHIES/
Retail companies,CELLPOINT,Archies,84.5,45.2,100.0,41.0,18.7,38.6,,26.1,40.2,10.0,9.96,10.2,68.8,1.87,1.89,54.8,58.5,0.9,0.45,0.5,https://www.screener.in/company/CELLPOINT/
Retail companies,542850,Cell Point,81.7,59.2,78.1,36.0,32.4,28.5,,6.14,1.4,10.0,39.7,64.3,68.8,1.38,-20.0,24.3,59.1,0.88,0.76,0.62,https://www.screener.in/company/542850/consolidated/
Retail companies,FLFL,Goblin India,58.5,2.9,11.6,2.55,,-100.0,,-72.6,,2.0,-20.6,13.7,68.8,20.2,-19.4,75.0,48.3,-0.37,0.25,,https://www.screener.in/company/FLFL/consolidated/
Retail companies,FEL,Future Lifestyle,57.3,0.8,2.24,0.45,,-5.77,,-11.7,-121.0,2.0,54.2,77.8,68.8,45.5,-29.2,64.3,43.9,-44.8,0.36,2.47,https://www.screener.in/company/FEL/consolidated/
Retail companies,535620,Future Enterp.,53.1,166.0,166.0,0.0,,-542.0,,,,10.0,-22.6,,68.8,0.32,-5.68,0.0,75.7,-8.56,1.0,,https://www.screener.in/company/535620/
Retail companies,543926,Binny Mills,42.3,52.6,182.0,43.6,15.7,55.0,,50.0,55.6,10.0,22.5,20.7,68.8,0.8,80.2,71.1,46.7,1.0,0.29,0.06,https://www.screener.in/company/543926/
Retail companies,HEADSUP,Bizotic Commer.,34.0,15.4,17.4,10.0,,7.47,,-40.3,-42.1,10.0,-71.2,54.0,68.8,2.21,-83.1,11.8,62.1,-0.35,0.88,0.0,https://www.screener.in/company/HEADSUP/
Retail companies,542667,Heads UP Venture,24.2,7.41,161.0,5.31,,3.21,,-8.01,-9.18,10.0,-88.7,39.6,68.8,3.27,58.5,95.4,47.1,-8.55,0.05,0.0,https://www.screener.in/company/542667/
Retail companies,FELDVR,White Organic Re,20.9,5.3,8.6,3.9,,,,,,2.0,,35.9,68.8,3.94,,38.4,44.5,-68.8,0.62,,https://www.screener.in/company/FELDVR/consolidated/
Retail companies,RMCL,Future Ent. DVR,18.3,2.0,3.33,1.15,,-0.13,,-178.0,,10.0,-47.1,73.9,68.8,9.13,-82.7,39.9,66.5,0.25,0.6,,https://www.screener.in/company/RMCL/
Retail companies,540615,Radha Madh.Corp.,17.6,0.63,1.04,0.44,,1.05,,1.76,1.18,1.0,-48.6,43.2,68.8,28.0,59.1,39.4,55.0,-0.02,0.61,0.11,https://www.screener.in/company/540615/
Retail companies,540190,7NR Retail Ltd,15.8,43.6,47.4,8.87,4.06,15.1,,70.7,52.6,10.0,163.0,392.0,68.8,0.36,16.0,7.88,63.7,2.07,0.92,0.01,https://www.screener.in/company/540190/
Retail companies,542627,Franklin Indust.,9.27,28.7,31.8,10.0,6.62,25.7,,6.86,5.08,10.0,-30.8,187.0,68.8,0.32,2.35,9.6,54.6,1.58,0.9,0.07,https://www.screener.in/company/542627/
Retail companies,531652,Chandni Machines,8.53,38.6,38.6,15.2,94.8,3.71,,-6.45,-6.45,10.0,-34.9,153.0,68.8,0.22,-34.0,0.0,91.2,1.9,1.0,0.0,https://www.screener.in/company/531652/
Retail companies,543613,Thirdwave Fin.,7.59,17.1,22.5,12.0,34.5,8.07,,8.14,3.93,10.0,-11.7,42.6,68.8,0.44,-12.5,24.0,62.9,0.16,0.76,0.23,https://www.screener.in/company/543613/
Retail companies,531825,Mafia Trends,7.03,12.6,12.6,11.0,,5.94,,-3.2,-3.2,10.0,16.7,14.2,68.8,0.56,,0.0,56.4,-0.05,1.0,0.35,https://www.screener.in/company/531825/
Retail companies,512025,RCC Cements,3.65,146.0,174.0,112.0,20.3,,,76.6,59.6,10.0,-10.5,30.4,68.8,,23.5,15.8,58.0,,0.84,0.0,https://www.screener.in/company/512025/
Retail companies,532359,Inertia Steel,3.37,0.91,0.97,0.57,168.0,2.56,,0.1,0.0,2.0,-35.1,59.6,68.8,3.7,14.5,6.19,66.9,-0.04,0.94,0.01,https://www.screener.in/company/532359/
Retail companies,MAZDOCK,Hit Kit Global,46003.0,2281.0,2485.0,612.0,36.7,237.0,,38.2,28.6,10.0,14.7,273.0,36.4,20.2,16.9,8.2,64.9,15.5,0.92,0.0,https://www.screener.in/company/MAZDOCK/
Ship Building companies,COCHINSHIP,Mazagon Dock,17810.0,1354.0,1409.0,410.0,42.6,358.0,,8.66,6.57,10.0,-20.7,230.0,36.4,13.2,-12.0,3.91,65.1,14.5,0.96,0.12,https://www.screener.in/company/COCHINSHIP/
Ship Building companies,GRSE,Cochin Shipyard,10003.0,873.0,975.0,398.0,36.2,136.0,,20.3,16.4,10.0,28.9,119.0,36.4,11.5,21.4,10.4,61.5,7.05,0.9,0.01,https://www.screener.in/company/GRSE/
Ship Building companies,543273,Garden Reach Sh.,1617.0,1497.0,1815.0,845.0,34.0,146.0,,55.5,52.0,10.0,12.8,77.2,36.4,1.08,104.0,17.5,50.9,22.4,0.82,0.21,https://www.screener.in/company/543273/consolidated/
Ship Building companies,526931,Knowledge Marine,69.5,113.0,146.0,55.0,10.6,234.0,,5.13,2.99,10.0,166.0,105.0,36.4,0.62,-24.7,22.8,46.5,9.6,0.77,0.08,https://www.screener.in/company/526931/
Ship Building companies,537669,Hariyana Ship,36.3,63.2,66.5,28.8,,2.47,,-3.56,-129.0,10.0,52.9,119.0,36.4,0.58,-9.98,4.99,71.0,0.21,0.95,26.5,https://www.screener.in/company/537669/
Ship Building companies,532001,Laxmipati Engg,19.2,47.8,54.9,22.5,28.7,108.0,,3.54,1.36,10.0,55.8,112.0,36.4,0.4,25.5,12.9,48.6,2.27,0.87,0.02,https://www.screener.in/company/532001/
Ship Building companies,509563,Inducto Steel,5.56,9.65,14.3,5.46,,17.6,,1.26,1.26,10.0,-37.1,76.7,36.4,0.58,2.89,32.4,41.8,-0.03,0.68,0.0,https://www.screener.in/company/509563/
Ship Building companies,GESHIP,Garware Marine,13946.0,977.0,1042.0,532.0,5.53,781.0,,20.9,26.8,10.0,15.5,83.6,9.35,14.3,15.6,6.28,64.9,41.6,0.94,0.31,https://www.screener.in/company/GESHIP/consolidated/
Shipping companies,SCI,GE Shipping Co,7588.0,163.0,175.0,79.2,8.58,153.0,,10.5,13.4,10.0,-7.33,106.0,9.35,46.6,9.4,6.91,59.5,1.41,0.93,0.32,https://www.screener.in/company/SCI/consolidated/
Shipping companies,SEAMECLTD,S C I,2659.0,1046.0,1106.0,562.0,543.0,315.0,,3.35,3.72,10.0,24.8,86.1,9.35,2.54,4.41,5.43,73.4,-5.81,0.95,0.35,https://www.screener.in/company/SEAMECLTD/consolidated/
Shipping companies,ESSARSHPNG,SEAMEC Ltd,662.0,32.0,39.0,7.53,10.1,-130.0,,,,10.0,-37.3,325.0,9.35,20.7,-64.4,18.0,62.9,-1.74,0.82,,https://www.screener.in/company/ESSARSHPNG/consolidated/
Shipping companies,SHREYAS,Essar Shipping,613.0,279.0,506.0,212.0,20.8,357.0,,18.8,25.4,10.0,-43.3,31.5,9.35,2.2,-7.56,44.9,38.4,-16.0,0.55,0.57,https://www.screener.in/company/SHREYAS/consolidated/
Shipping companies,542753,Shreyas Shipping,172.0,3.2,8.48,2.41,8.56,2.29,,38.4,36.1,1.0,68.1,32.8,9.35,53.9,838.0,62.3,52.9,0.14,0.38,0.2,https://www.screener.in/company/542753/
Shipping companies,501848,Seacoast Ship.,145.0,58.8,68.4,19.6,,15.8,,-16.8,,10.0,-36.4,201.0,9.35,2.47,-25.2,14.0,66.4,1.73,0.86,2.25,https://www.screener.in/company/501848/consolidated/
Shipping companies,ACSAL,Global Offshore,71.8,59.2,84.0,53.1,20.7,,,23.6,46.9,10.0,177.0,11.4,9.35,1.21,,29.6,46.9,2.36,0.7,2.01,https://www.screener.in/company/ACSAL/
Shipping companies,501833,Arvind & Company,51.8,14.3,16.4,11.4,108.0,-15.7,,-3.05,,10.0,-30.6,25.0,9.35,3.63,,13.0,47.2,0.12,0.87,,https://www.screener.in/company/501833/consolidated/
Shipping companies,526508,Chowgule Steam,10.2,7.07,7.07,4.12,7.37,2.53,,0.23,-10.1,10.0,-21.3,71.6,9.35,1.45,10.2,0.0,83.0,0.31,1.0,2.37,https://www.screener.in/company/526508/
Shipping companies,JSWSTEEL,Shahi Shipping,215261.0,880.0,896.0,649.0,24.2,302.0,,8.33,5.64,1.0,4.89,35.6,15.9,245.0,31.3,1.73,71.4,11.3,0.98,1.11,https://www.screener.in/company/JSWSTEEL/consolidated/
Steel companies,TATASTEEL,JSW Steel,171671.0,140.0,141.0,102.0,2827.0,73.0,,12.6,7.28,1.0,-7.18,37.5,15.9,1230.0,20.3,1.17,70.2,-5.07,0.99,1.01,https://www.screener.in/company/TATASTEEL/consolidated/
Steel companies,JINDALSTEL,Tata Steel,76313.0,748.0,768.0,503.0,17.6,407.0,,14.2,10.6,1.0,-4.58,48.7,24.6,102.0,12.0,2.58,66.0,13.6,0.97,0.32,https://www.screener.in/company/JINDALSTEL/consolidated/
Steel companies,SAIL,Jindal Steel,51074.0,124.0,126.0,77.6,15.3,136.0,,5.89,3.57,10.0,1.85,59.3,15.9,413.0,19.2,1.67,75.8,3.16,0.98,0.55,https://www.screener.in/company/SAIL/consolidated/
Steel companies,JSL,S A I L,47109.0,572.0,578.0,230.0,17.9,161.0,,20.8,19.1,2.0,20.3,149.0,15.9,82.3,40.2,1.02,63.2,9.4,0.99,0.43,https://www.screener.in/company/JSL/consolidated/
Steel companies,APLAPOLLO,Jindal Stain.,42650.0,1537.0,1806.0,1047.0,55.6,118.0,,26.9,23.5,2.0,20.7,46.8,15.9,27.8,27.9,14.9,33.8,7.32,0.85,0.36,https://www.screener.in/company/APLAPOLLO/consolidated/
Steel companies,RATNAMANI,APL Apollo Tubes,23574.0,3363.0,3939.0,1886.0,37.9,402.0,,27.3,21.0,2.0,29.8,78.3,21.9,7.01,20.1,14.6,45.2,23.4,0.85,0.06,https://www.screener.in/company/RATNAMANI/consolidated/
Steel companies,SHYAMMETL,Ratnamani Metals,16014.0,628.0,634.0,253.0,15.9,320.0,,15.0,13.0,10.0,7.09,148.0,15.9,25.5,42.3,0.93,81.7,19.0,0.99,0.24,https://www.screener.in/company/SHYAMMETL/consolidated/
Steel companies,NSLNISP,Shyam Metalics,15063.0,51.4,59.8,29.0,,,,0.0,0.0,10.0,,76.9,21.9,,,14.0,63.3,,0.86,0.31,https://www.screener.in/company/NSLNISP/
Steel companies,WELCORP,NMDC Steel,14343.0,548.0,569.0,178.0,17.7,193.0,,6.42,3.21,5.0,117.0,209.0,21.9,26.2,-0.67,3.73,59.2,14.7,0.96,0.39,https://www.screener.in/company/WELCORP/consolidated/
Steel companies,JINDALSAW,Welspun Corp,13175.0,412.0,515.0,104.0,12.7,282.0,,11.0,6.09,2.0,35.2,297.0,15.9,32.0,15.4,20.0,38.8,11.8,0.8,0.68,https://www.screener.in/company/JINDALSAW/consolidated/
Steel companies,MAHSEAMLES,Jindal Saw,12400.0,925.0,1082.0,297.0,11.5,385.0,,19.8,17.5,5.0,7.77,212.0,21.9,13.4,29.3,14.5,50.7,18.7,0.86,0.0,https://www.screener.in/company/MAHSEAMLES/consolidated/
Steel companies,JAIBALAJI,Mah. Seamless,12224.0,762.0,799.0,42.0,31.6,61.5,,18.3,,10.0,14.8,1714.0,24.6,16.0,28.1,4.66,73.8,12.6,0.95,0.67,https://www.screener.in/company/JAIBALAJI/consolidated/
Steel companies,GPIL,Jai Balaji Inds.,10289.0,757.0,765.0,338.0,13.2,297.0,,27.5,22.3,5.0,-10.3,124.0,21.9,13.6,20.7,1.07,69.9,18.9,0.99,0.02,https://www.screener.in/company/GPIL/consolidated/
Steel companies,USHAMART,Godawari Power,9034.0,296.0,374.0,164.0,22.6,70.6,,21.2,18.8,1.0,7.53,80.3,21.9,30.5,14.9,20.7,40.6,3.59,0.79,0.2,https://www.screener.in/company/USHAMART/consolidated/
Steel companies,SARDAEN,Usha Martin,8924.0,253.0,265.0,96.7,16.0,104.0,,19.3,18.7,1.0,-5.75,162.0,21.9,35.2,28.2,4.43,55.7,3.99,0.96,0.33,https://www.screener.in/company/SARDAEN/consolidated/
Steel companies,SURYAROSNI,Sarda Energy,8456.0,777.0,781.0,246.0,22.2,182.0,,22.8,19.7,5.0,-2.35,215.0,15.9,10.9,13.5,0.54,88.0,6.97,0.99,0.12,https://www.screener.in/company/SURYAROSNI/
Steel companies,MIDHANI,Surya Roshni,7834.0,418.0,477.0,172.0,57.2,70.4,,14.6,12.6,10.0,16.2,143.0,21.9,18.7,6.94,12.3,61.4,0.74,0.88,0.38,https://www.screener.in/company/MIDHANI/
Steel companies,500245,Mishra Dhatu Nig,7716.0,554.0,564.0,337.0,21.1,159.0,,18.0,20.3,5.0,71.2,64.3,18.0,13.9,,1.82,62.8,4.9,0.98,0.56,https://www.screener.in/company/500245/consolidated/
Steel companies,TIIL,Kirl. Ferrous,5825.0,2537.0,2750.0,876.0,20.5,682.0,,19.6,19.3,10.0,-1.6,190.0,21.9,2.3,13.6,7.74,57.8,28.7,0.92,0.42,https://www.screener.in/company/TIIL/consolidated/
Steel companies,GALLANTT,Technocraf.Inds.,4338.0,180.0,200.0,46.0,26.0,95.5,,10.2,6.54,10.0,11.6,291.0,21.9,24.1,67.1,10.2,85.9,1.96,0.9,0.21,https://www.screener.in/company/GALLANTT/
Steel companies,JTLIND,Gallantt Ispat L,4072.0,238.0,253.0,142.0,36.9,28.0,,34.6,30.1,2.0,31.7,67.5,21.9,17.1,88.9,5.86,58.8,1.64,0.94,0.12,https://www.screener.in/company/JTLIND/
Steel companies,RAJRATAN,JTL Industries,3962.0,780.0,920.0,697.0,53.4,89.0,,27.0,25.7,2.0,-11.4,12.0,21.9,5.08,23.1,15.2,57.5,3.84,0.85,0.5,https://www.screener.in/company/RAJRATAN/consolidated/
Steel companies,SUNFLAG,Rajratan Global,3773.0,209.0,249.0,112.0,23.0,263.0,,11.9,8.78,10.0,7.09,87.7,21.9,18.0,25.7,15.9,52.9,2.15,0.84,0.17,https://www.screener.in/company/SUNFLAG/consolidated/
Steel companies,TATAMETALI,Sunflag Iron,3392.0,1074.0,1092.0,721.0,29.8,510.0,,7.91,5.18,10.0,2.64,49.0,21.9,3.16,16.7,1.64,69.7,14.0,0.98,0.09,https://www.screener.in/company/TATAMETALI/
Steel companies,PRAKASH,Tata Metaliks,2994.0,167.0,203.0,48.8,10.6,174.0,,7.87,6.58,10.0,-0.09,243.0,21.9,17.9,5.01,17.6,51.8,4.99,0.82,0.14,https://www.screener.in/company/PRAKASH/
Steel companies,MUKANDLTD,Prakash Industri,2857.0,198.0,209.0,115.0,14.4,60.8,,-8.29,-50.9,10.0,-3.09,71.7,15.9,14.4,24.0,5.25,65.8,1.61,0.95,1.7,https://www.screener.in/company/MUKANDLTD/consolidated/
Steel companies,VENUSPIPES,Mukand,2843.0,1401.0,1579.0,679.0,45.6,177.0,,22.9,19.6,10.0,49.7,106.0,21.9,2.03,45.9,11.3,57.4,9.98,0.89,0.41,https://www.screener.in/company/VENUSPIPES/
Steel companies,ISMTLTD,Venus Pipes,2754.0,91.6,105.0,52.8,19.7,52.2,,10.8,6.13,5.0,8.53,73.7,21.9,30.0,24.9,12.7,47.4,1.71,0.87,0.03,https://www.screener.in/company/ISMTLTD/consolidated/
Steel companies,GOODLUCK,ISMT,2667.0,941.0,969.0,355.0,24.3,250.0,,16.5,16.3,2.0,6.86,165.0,21.9,2.84,23.4,2.92,64.2,12.7,0.97,0.96,https://www.screener.in/company/GOODLUCK/
